"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","Which of the following describes your role in relation to software systems in your organization? [Management]","Which of the following describes your role in relation to software systems in your organization? [Technical]","Which of the following describes your role in relation to software systems in your organization? [Non-Technical]","Which domains best describe the software systems you primarily work with?  [Mobile application]","Which domains best describe the software systems you primarily work with?  [IoT (Internet of Things) or embedded software]","Which domains best describe the software systems you primarily work with?  [Web application]","Which domains best describe the software systems you primarily work with?  [Platform or infrastructure software (e.g., Kubernetes, CI/CD platforms, runtime environments)]","Which domains best describe the software systems you primarily work with?  [Business / Enterprise application]","Which domains best describe the software systems you primarily work with?  [Other]","How large is your organization?","Who holds formal decision authority for sustainability-related decisions regarding software systems in your organization? ","Which workload types characterize the majority of the software systems you primarily work with?  [Transactional application workloads (e.g., web applications, APIs)]","Which workload types characterize the majority of the software systems you primarily work with?  [Data analytics / reporting workloads]","Which workload types characterize the majority of the software systems you primarily work with?  [Event-driven / real-time workloads (e.g., message queues, streaming platforms)]","Which workload types characterize the majority of the software systems you primarily work with?  [Batch processing / data pipelines (e.g., Extract–Transform–Load (ETL), scheduled jobs)]","Which workload types characterize the majority of the software systems you primarily work with?  [Machine learning / artificial intelligence (e.g., training or inference)]","Which workload types characterize the majority of the software systems you primarily work with?  [Embedded / edge workloads]","Which workload types characterize the majority of the software systems you primarily work with?  [High-performance or compute-intensive workloads (e.g., simulations, scientific computing)]","Which workload types characterize the majority of the software systems you primarily work with?  [Other]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Developers]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Architects]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [DevOps / SRE (Site Reliability Engineering)]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Product / Management]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Sustainability / ESG (Environmental, Social, and Governance)]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Operations / IT]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [External stakeholders / customers]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Other]","How would you rate the sustainability maturity of the software systems you primarily work with? ","Which runtime environments are used by the majority of the software systems you primarily work with?  [Bare metal]","Which runtime environments are used by the majority of the software systems you primarily work with?  [Virtual machines]","Which runtime environments are used by the majority of the software systems you primarily work with?  [Containers]","Which runtime environments are used by the majority of the software systems you primarily work with?  [Serverless]","Which architectural style best describes the majority of the software systems you primarily work with? ","Which architectural style best describes the majority of the software systems you primarily work with?  [Other]","Where do the majority of the software systems you primarily work with run?     [Self-operated infrastructure with full administrative access (e.g., on-premises servers, edge devices, embedded systems)]","Where do the majority of the software systems you primarily work with run?     [Hosted or colocated infrastructure with full administrative access (e.g., own hardware in external data centers)]","Where do the majority of the software systems you primarily work with run?     [External infrastructure provider with virtual machine access (e.g., root/admin access to VMs)]","Where do the majority of the software systems you primarily work with run?     [External infrastructure provider with platform-level access (e.g., containers or PaaS without host access)]","Where do the majority of the software systems you primarily work with run?     [Fully managed or serverless services (e.g., functions, managed databases, SaaS components)]","How important are the following objectives for your organization? [CO₂ reduction]","How important are the following objectives for your organization? [Energy reduction]","How important are the following objectives for your organization? [Cost reduction]","How important are the following objectives for your organization? [Performance / latency]","How important are the following objectives for your organization? [Compliance / reporting]","Does energy consumption currently influence decision-making in the software systems you primarily work with? ","How strongly do you agree or disagree with the following statement? [Reducing energy consumption through software optimization is worth the required effort for our organization.]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Lack of comparable methods]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Lack of ground truth (direct power measurements)]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [High tooling overhead]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [High data integration effort]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Unclear responsibilities]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Skills gaps]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Cost of instrumentation]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Restricted access due to provider or organizational policies]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Inconsistent results across environments]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [None – no significant hindering factors identified]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Other]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Standardized energy and sustainability metrics (definitions, units, formats)]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Clear measurement procedures or checklists]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Guidance on appropriate measurement granularity (e.g., system, service, transaction level)]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Guidelines or templates for reporting uncertainty and accuracy]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Reference dashboards or key performance indicators (KPIs)]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Patterns for integrating measurements into CI/CD pipelines]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Other]","Do you think additional regulation or policy incentives are needed to increase the practical relevance of energy-efficient software? ","How often are decisions regarding the software systems you primarily work with based on energy consumption? ","Are green or energy-related requirements formally part of the design process for the software systems you primarily work with? ","Which metrics are currently tracked for the software systems you primarily work with?  [Power consumption (e.g., watt)]","Which metrics are currently tracked for the software systems you primarily work with?  [Energy consumption (e.g., kWh, joule)]","Which metrics are currently tracked for the software systems you primarily work with?  [CO₂e emissions]","Which metrics are currently tracked for the software systems you primarily work with?  [Water consumption / water footprint]","Which metrics are currently tracked for the software systems you primarily work with?  [Costs used as a proxy for energy or CO₂e]","Which metrics are currently tracked for the software systems you primarily work with?  [Software Carbon Intensity (SCI)]","Which metrics are currently tracked for the software systems you primarily work with?  [CPU utilization]","Which metrics are currently tracked for the software systems you primarily work with?  [Memory utilization]","Which metrics are currently tracked for the software systems you primarily work with?  [Disk I/O]","Which metrics are currently tracked for the software systems you primarily work with?  [Network utilization]","Which metrics are currently tracked for the software systems you primarily work with?  [Response time / latency]","Which metrics are currently tracked for the software systems you primarily work with?  [Throughput / traffic]","Which metrics are currently tracked for the software systems you primarily work with?  [Error rate]","Which metrics are currently tracked for the software systems you primarily work with?  [Other]","Are CO₂e emissions differentiated by emission scope (Scope 1, 2, 3)?","In which phases of the software life cycle are energy measurements performed?   [Development]","In which phases of the software life cycle are energy measurements performed?   [Testing / Quality Assurance (QA)]","In which phases of the software life cycle are energy measurements performed?   [Production / operations]","In which phases of the software life cycle are energy measurements performed?   [Maintenance / refactoring]","In which phases of the software life cycle are energy measurements performed?   [Ad hoc / exploratory measurements]","In which phases of the software life cycle are energy measurements performed?   [Other]","What are the scopes of observation when measuring energy or resource consumption?  [Infrastructure – physical hardware (server / node / rack)]","What are the scopes of observation when measuring energy or resource consumption?  [Infrastructure – virtual machine (VM)]","What are the scopes of observation when measuring energy or resource consumption?  [Infrastructure – container or pod]","What are the scopes of observation when measuring energy or resource consumption?  [Software – service or component (module)]","What are the scopes of observation when measuring energy or resource consumption?  [Software – transaction or request (API call, inference request)]","What are the scopes of observation when measuring energy or resource consumption?  [Software – code level or static analysis]","What are the scopes of observation when measuring energy or resource consumption?  [Other]","Is the assessment of energy or resource consumption automated in your organization? ","In which runtime environments are measurements taken?  [Bare metal]","In which runtime environments are measurements taken?  [Virtual machines]","In which runtime environments are measurements taken?  [Containers]","In which runtime environments are measurements taken?  [Serverless         ]","How likely is your organization to take the following action within the next 12 months?  [Adopt structured guidelines for measuring and interpreting software energy consumption.]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Architecture choices]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Hardware components (e.g., ARM64, RISC-V, GPUs, servers)]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Software libraries (e.g., databases, APIs, Bluetooth Low Energy)]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Service right-sizing]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Source code (data structures, coding best practices)]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Cloud region / provider]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Procurement / Service Level Agreements (SLAs)]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Product requirements]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Sustainability reporting]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Other]","Total time","Group time: Context","Question time: contextrole","Question time: contextdomain","Question time: contextsize","Question time: contextresponsabilit","Question time: contextworkload","Question time: contextdecission","Question time: contextsustainabilit","Question time: contextruntime","Question time: contextarchitecture","Question time: contextlocation","Group time: Want","Question time: wantobjectives","Question time: wantinfluence","Question time: wanteffort","Group time: Can","Question time: canbarrier","Question time: canvalueable","Question time: canpolitical","Group time: Do","Question time: dodecission","Question time: dorequirements","Question time: dometrics","Question time: doesgscope","Question time: dolifecycle","Question time: doscope","Question time: doautomation","Question time: docontext","Group time: Outlook","Question time: outlooklikely","Question time: outlookimpact"
"170","2026-04-28 21:31:03","5","en","372029645","2026-04-28 21:26:06","2026-04-28 21:31:03","Yes","No","No","Yes","No","Yes","No","No","","1–49","Individual / Employee","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","Yes","Yes","No","No","","Defined sustainability KPIs","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","3","1","3","3","2","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Disagree","No","Yes","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","","Yes","Random / ad hoc","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","","Yes, Scope 1, 2, and 3 are distinguished","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Likely","No","No","No","No","No","Yes","No","No","No","","299.47","83.41","","","","","","","","","","","73.39","","","","57.48","","","","46.25","","","","","","","","","38.94","",""
"176","2026-04-29 16:26:41","5","en","241423104","2026-04-29 16:14:06","2026-04-29 16:26:41","Yes","No","No","No","No","Yes","Yes","No","","50–249","Individual / Employee","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","Yes","Yes","No","No","","Defined sustainability KPIs","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","5","5","5","5","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Disagree","No","No","No","No","No","No","No","No","No","Yes","","Yes","Yes","No","No","Yes","No","","No","Never","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","","Yes, Scope 1, 2, and 3 are distinguished","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Unlikely","No","No","No","No","No","Yes","No","No","Yes","","756.67","334.58","","","","","","","","","","","96.75","","","","83.83","","","","92.38","","","","","","","","","149.13","",""
"184","2026-04-30 09:10:47","5","en","814834472","2026-04-30 08:56:53","2026-04-30 09:10:47","Yes","No","No","No","No","No","No","Yes","","250–999","Group / Division / Unit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","No","No","Yes","No","","None","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","1","1","1","1","1","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Neither agree nor disagree","No","No","No","No","No","No","No","No","No","No","Lack of details in hardware specifications","Yes","No","No","No","No","No","","No","Never","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Unlikely","No","Yes","No","No","No","No","No","No","No","","836.29","130.14","","","","","","","","","","","119.13","","","","363.62","","","","56.87","","","","","","","","","166.53","",""
"185","2026-04-30 09:31:18","5","en","1025344044","2026-04-30 09:26:25","2026-04-30 09:31:18","No","No","Yes","No","No","No","No","Yes","","250–999","Company / Organization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","No","No","No","No","none","None","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","1","1","5","5","3","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Strongly disagree","No","No","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","we do not see any need","No","Never","No","No","No","No","No","No","No","No","No","No","No","No","No","No","none","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Strongly unlikely","No","Yes","No","No","Yes","No","No","No","No","","295","99.36","","","","","","","","","","","48.84","","","","70.36","","","","38.03","","","","","","","","","38.41","",""
"189","2026-05-01 15:22:23","5","en","1523557101","2026-05-01 15:11:58","2026-05-01 15:22:23","Yes","Yes","Yes","No","No","No","Yes","No","","1–49","Individual / Employee","Yes","No","Yes","No","Yes","No","No","","No","No","No","Yes","No","No","No","","Ad hoc pilots","No","No","Yes","No","Modular monolith","","Yes","No","No","No","No","2","4","4","4","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","","Yes","Yes","Yes","No","Yes","No","","Yes","Never","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","Yes","Yes","","","No","No","No","No","Yes","","Yes","No","No","Yes","No","No","","No","Yes","No","Yes","No","Unlikely","Yes","Yes","No","No","Yes","No","No","Yes","No","","627.48","256.42","","","","","","","","","","","63.03","","","","108.86","","","","149.73","","","","","","","","","49.44","",""
"190","2026-05-03 12:25:45","5","en","1507162193","2026-05-03 12:18:04","2026-05-03 12:25:45","No","Yes","No","No","No","No","Yes","Yes","","50–249","I do not know","No","No","No","No","No","No","No","infrastructure","No","No","No","No","No","No","No","","None","No","Yes","Yes","No","","","Yes","Yes","Yes","Yes","Yes","1","2","4","5","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Neither agree nor disagree","No","No","No","No","No","No","No","No","No","Yes","","No","No","Yes","Yes","No","Yes","","Yes","Random / ad hoc","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","No","No","No","No","Yes","","Yes","No","No","No","No","No","","No","Yes","No","No","No","Unlikely","No","Yes","Yes","Yes","No","Yes","No","No","No","","464.16","207.21","","","","","","","","","","","56.63","","","","65.3","","","","92.53","","","","","","","","","42.49","",""
"195","2026-05-04 13:48:48","5","en","500739267","2026-05-04 13:40:11","2026-05-04 13:48:48","Yes","Yes","No","No","No","Yes","No","No","Research, High-Performance Computing","1000–4999","Team","No","No","No","Yes","Yes","No","Yes","","No","No","No","Yes","Yes","Yes","No","","Ad hoc pilots","No","Yes","Yes","No","Other","Distributed computing","Yes","No","Yes","No","No","4","5","4","5","2","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Strongly agree","No","No","No","No","Yes","Yes","No","No","Yes","No","","No","No","Yes","Yes","No","No","","No","Random / ad hoc","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","No","No","No","","No, CO₂e is measured without scope differentiation","No","No","Yes","No","No","","Yes","No","Yes","No","No","No","","Yes","Yes","No","No","No","Unlikely","No","Yes","Yes","No","No","No","No","No","No","","519.19","243.42","","","","","","","","","","","44.1","","","","58.74","","","","141.25","","","","","","","","","31.68","",""
"197","2026-05-04 17:56:56","5","en","4332321","2026-05-04 17:30:21","2026-05-04 17:56:56","Yes","No","No","Yes","No","Yes","No","Yes","","50–249","Company / Organization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","Yes","Yes","Yes","No","","Integrated into the Software Development Life Cycle (SDLC)","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","5","3","5","5","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Disagree","No","No","No","No","No","No","No","No","No","Yes","","No","Yes","No","No","No","No","","Yes","Never","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Unlikely","No","No","No","No","No","No","No","Yes","Yes","","1597.79","168.99","","","","","","","","","","","295.36","","","","350.79","","","","618.72","","","","","","","","","163.93","",""
"198","2026-05-04 20:58:51","5","en","1879814191","2026-05-04 20:48:09","2026-05-04 20:58:51","No","Yes","No","No","No","No","Yes","Yes","","50–249","I do not know","Yes","Yes","No","Yes","No","No","No","","No","Yes","Yes","No","No","Yes","No","","Ad hoc pilots","No","Yes","Yes","No","Modular monolith","","No","Yes","No","No","No","1","2","3","5","2","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Agree","No","No","No","No","No","No","No","No","No","Yes","","No","No","Yes","No","No","No","","Yes","Random / ad hoc","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","No","No","Yes","Yes","Yes","","Yes","No","No","No","No","No","","No","Yes","Yes","No","No","Unlikely","Yes","Yes","No","No","No","No","No","No","No","","644.33","256.54","","","","","","","","","","","82.57","","","","146.83","","","","108.52","","","","","","","","","49.87","",""
"202","2026-05-09 12:42:22","5","en","534986927","2026-05-09 12:36:26","2026-05-09 12:42:21","Yes","No","No","No","No","Yes","No","Yes","","1–49","Company / Organization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","No","No","No","No","Leadership team","I do not know","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","1","1","5","5","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Neither agree nor disagree","No","Yes","No","No","Yes","No","No","No","No","No","","No","No","No","No","Yes","No","","Yes","Never","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","No","No","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Strongly unlikely","Yes","No","Yes","No","Yes","Yes","No","No","No","","296.96","58.62","","","","","","","","","","","60.6","","","","91.59","","","","44.14","","","","","","","","","42.01","",""
"203","2026-05-14 07:09:47","5","en","1372455033","2026-05-14 06:58:12","2026-05-14 07:09:47","No","Yes","No","No","No","No","No","Yes","","5000+","Department","Yes","No","No","No","No","No","No","","Yes","Yes","No","Yes","No","No","No","","I do not know","No","Yes","No","No","Modular monolith","","Yes","No","Yes","No","No","4","4","4","5","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Strongly agree","No","No","Yes","Yes","No","No","No","No","No","No","","No","Yes","No","Yes","No","No","","No","Random / ad hoc","Yes","No","No","Yes","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","","Not sure / unknown","Yes","No","Yes","No","No","","No","Yes","No","Yes","No","No","","Yes","No","Yes","No","No","Neither likely nor unlikely","Yes","No","No","Yes","No","Yes","No","No","Yes","","696.62","237.76","","","","","","","","","","","78.83","","","","139.04","","","","190.97","","","","","","","","","50.02","",""
"209","2026-05-19 17:56:47","5","en","943939218","2026-05-19 17:20:56","2026-05-19 17:56:47","No","Yes","No","No","No","Yes","Yes","No","","50–249","Group / Division / Unit","Yes","No","No","Yes","Yes","No","Yes","","No","No","No","No","No","No","No","we are researchers so we do it all kinda","Ad hoc pilots","No","Yes","Yes","Yes","Other","i usually work on simulations/optimizations","Yes","No","Yes","No","Yes","4","4","2","3","5","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Neither agree nor disagree","No","No","No","No","Yes","No","No","No","No","No","in my case, we use the lack of ground truth and etc to try to develop some of those, for example","Yes","No","No","Yes","Yes","No","","Yes","Regularly","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","","","No","No","No","No","Yes","","No","No","No","No","No","No","it really depends on the work being done","No","No","No","Yes","No","Likely","No","Yes","Yes","No","No","No","Yes","No","Yes","","2153.42","1799.21","","","","","","","","","","","29.08","","","","85.84","","","","204.73","","","","","","","","","34.56","",""
"211","2026-05-20 14:21:46","5","en","872461743","2026-05-20 14:13:20","2026-05-20 14:21:46","Yes","No","No","No","No","No","Yes","No","","250–999","Department","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","Yes","No","No","No","Yes","No","","Defined sustainability KPIs","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","3","3","4","5","3","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Agree","No","No","No","No","No","No","No","No","No","Yes","","Yes","No","No","No","No","No","","No","Regularly","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","No, CO₂e is measured without scope differentiation","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Neither likely nor unlikely","Yes","Yes","Yes","No","No","Yes","Yes","No","No","","379.1","84.18","","","","","","","","","","","90.05","","","","71.58","","","","88.96","","","","","","","","","44.33","",""
"212","2026-05-20 18:57:48","5","en","478000061","2026-05-20 18:49:12","2026-05-20 18:57:48","Yes","No","No","Yes","No","Yes","No","No","","50–249","Company / Organization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","Yes","Yes","No","Yes","No","Yes","No","","Defined sustainability KPIs","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","3","3","4","4","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Neither agree nor disagree","Yes","No","No","No","Yes","No","No","Yes","No","No","","Yes","No","Yes","Yes","No","Yes","","Yes","Random / ad hoc","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","No","No","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Neither likely nor unlikely","Yes","Yes","No","No","No","No","No","Yes","Yes","","401.28","100.42","","","","","","","","","","","80.28","","","","107.83","","","","49.16","","","","","","","","","63.59","",""
"213","2026-05-21 22:38:24","5","en","339031954","2026-05-21 22:33:10","2026-05-21 22:38:24","Yes","Yes","No","No","Yes","No","Yes","No","","250–999","Department","No","Yes","Yes","No","Yes","Yes","No","","Yes","Yes","No","No","No","No","No","","Ad hoc pilots","Yes","Yes","Yes","No","Modular monolith","","Yes","No","Yes","No","No","5","5","3","3","2","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Strongly agree","Yes","Yes","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","Yes","","Yes","Random / ad hoc","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","","","Yes","No","No","No","No","","Yes","Yes","No","No","No","Yes","","No","Yes","Yes","No","No","Likely","Yes","Yes","No","No","Yes","No","No","No","Yes","","316.36","119.62","","","","","","","","","","","30.65","","","","57.35","","","","69.32","","","","","","","","","39.42","",""
"224","2026-05-24 10:23:01","5","en","978234872","2026-05-24 10:05:50","2026-05-24 10:23:01","Yes","Yes","Yes","No","No","No","No","Yes","","250–999","Team","Yes","No","No","No","No","No","No","","No","No","No","No","No","Yes","No","","None","No","No","No","No","Monolithic","","Yes","No","No","No","No","3","3","2","2","3","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Disagree","Yes","No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","","Yes","Random / ad hoc","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","","No","No","No","No","Yes","","Yes","No","No","No","No","No","","No","Yes","No","No","No","Strongly unlikely","No","Yes","No","No","No","No","No","No","No","","1033.57","472.54","","","","","","","","","","","116.94","","","","136.79","","","","244.86","","","","","","","","","62.44","",""
"225","2026-05-24 22:39:01","5","en","513054861","2026-05-24 22:34:04","2026-05-24 22:39:01","No","Yes","No","No","No","No","No","No","Research Demonstrators","1–49","Team","No","No","No","No","No","Yes","No","","Yes","No","No","No","No","No","No","","Integrated into the Software Development Life Cycle (SDLC)","Yes","No","Yes","No","Monolithic","","Yes","No","No","No","No","4","4","2","4","3","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Agree","Yes","No","No","No","Yes","No","No","No","No","No","","Yes","Yes","No","No","No","No","","No","Random / ad hoc","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No","","","Yes","No","Yes","Yes","No","","Yes","No","No","Yes","No","No","","No","Yes","No","No","No","Likely","No","No","Yes","No","Yes","No","No","No","No","","299.06","115.42","","","","","","","","","","","34.3","","","","39.04","","","","92.67","","","","","","","","","17.63","",""
"229","2026-06-01 13:45:40","5","en","1463525192","2026-06-01 13:23:36","2026-06-01 13:45:40","Yes","Yes","No","No","No","No","Yes","No","","250–999","Group / Division / Unit","Yes","No","Yes","Yes","No","No","No","","Yes","Yes","Yes","Yes","Yes","Yes","No","","Ad hoc pilots","No","Yes","No","No","Modular monolith","","Yes","No","No","No","No","2","2","5","5","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Strongly agree","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Regularly","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","No","No","Yes","No","No","","Yes","Yes","No","Yes","Yes","No","","Yes","No","Yes","No","No","Neither likely nor unlikely","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","1326.53","398.58","","","","","","","","","","","96.34","","","","428.34","","","","271.56","","","","","","","","","131.71","",""
"230","2026-06-01 17:24:57","5","en","1581183430","2026-06-01 17:16:17","2026-06-01 17:24:57","No","Yes","No","Yes","No","No","No","Yes","","250–999","Company / Organization","No","Yes","No","Yes","No","No","No","","Yes","No","No","No","No","Yes","No","","None","No","Yes","Yes","No","Modular monolith","","No","Yes","No","No","No","1","2","4","4","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","No","Yes","No","No","No","Yes","No","Yes","No","No","","Yes","Yes","No","No","No","No","","Yes","Random / ad hoc","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","","","Yes","No","No","Yes","No","","Yes","Yes","Yes","No","No","No","","No","No","Yes","No","No","Unlikely","Yes","Yes","No","No","No","No","Yes","No","No","","521.47","178.92","","","","","","","","","","","56.97","","","","68.05","","","","137.8","","","","","","","","","79.73","",""
"232","2026-06-02 09:32:04","5","en","760320167","2026-06-02 09:22:49","2026-06-02 09:32:04","Yes","Yes","No","No","No","Yes","Yes","No","","5000+","Individual / Employee","Yes","Yes","No","No","No","No","No","UI","No","No","No","No","No","No","No","no one cares","None","No","Yes","Yes","No","Monolithic","","No","No","No","No","Yes","1","1","1","2","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Strongly agree","No","No","No","No","No","No","No","No","No","No","no one gives a fuck","No","Yes","No","No","No","Yes","","Yes","Never","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","No","No","No","No","No","","No","No","No","No","No","No","","No","No","Yes","No","No","Strongly unlikely","Yes","No","Yes","Yes","Yes","No","No","No","Yes","","558.04","213.6","","","","","","","","","","","91.27","","","","59.5","","","","122.48","","","","","","","","","71.19","",""
